%time SoC_Batt I_Tot_Bus I_to_Batt Air Temp Meth Mic CPU RF
1593 0.0361380161926 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1594 0.0361283996489 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1595 0.0361187831052 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1596 0.0361091665615 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1597 0.0360995500178 18.009 0.200024109214 0.002 0.002 18 0.002 0.002 0.001
1598 0.036089933474 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1599 0.0354761803223 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1600 0.0348624271705 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1601 0.0342486740187 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1602 0.0336349208669 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1603 0.0330211677151 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1604 0.0324074145633 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1605 0.0317936614115 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1606 0.0311799082598 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1607 0.030566155108 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1608 0.0299524019562 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1609 0.0293386488044 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1610 0.0287248956526 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1611 0.0281111425008 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1612 0.027497389349 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1613 0.0268836361973 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1614 0.0262698830455 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1615 0.0256561298937 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1616 0.0250423767419 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1617 0.0244286235901 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1618 0.0238148704383 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1619 0.0232011172865 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1620 0.0225873641348 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1621 0.021973610983 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1622 0.0213598578312 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1623 0.0207461046794 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1624 0.0201323515276 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1625 0.0195185983758 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1626 0.018904845224 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1627 0.0182910920723 0.159 12.7660655571 0.002 0.002 0.002 0.15 0.002 0.001
1628 0.0176773389205 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1629 0.0176727363957 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1630 0.017668133871 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1631 0.0176635313463 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1632 0.0176589288215 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1633 0.0176543262968 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1634 0.0176497237721 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1635 0.0176451212473 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1636 0.0176405187226 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1637 0.0176359161979 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1638 0.0176313136732 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1639 0.0176267111484 13.009 0.0957325144286 0.002 0.002 0.002 0.002 13 0.001
1640 0.0176221086237 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1641 0.0171787572576 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1642 0.0167354058915 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1643 0.0162920545255 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1644 0.0158487031594 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1645 0.0154053517933 0.11 9.22170841429 0.002 0.002 0.002 0.002 0.002 0.1
1646 0.0149620004273 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1647 0.0149589836546 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1648 0.0149559668819 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1649 0.0149529501093 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1650 0.0149499333366 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1651 0.0149469165639 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1652 0.0149438997913 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1653 0.0149408830186 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1654 0.0149378662459 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1655 0.0149348494733 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1656 0.0149318327006 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1657 0.0149288159279 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1658 0.0149257991553 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1659 0.0149227823826 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1660 0.0149197656099 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1661 0.0149167488373 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1662 0.0149137320646 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1663 0.014910715292 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1664 0.0149076985193 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1665 0.0149046817466 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1666 0.014901664974 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1667 0.0148986482013 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1668 0.0148956314286 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1669 0.014892614656 0.011 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.001
1670 0.0148895978833 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1671 0.014889490903 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1672 0.0148893839227 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1673 0.0148892769424 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1674 0.0148891699621 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1675 0.0148890629819 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1676 0.0148889560016 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1677 0.0148888490213 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1678 0.014888742041 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1679 0.0148886350607 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1680 0.0148885280804 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1681 0.0148884211001 48.209 0.00222519 48.2 0.002 0.002 0.002 0.002 0.001
1682 0.0148883141198 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1683 0.0132514135298 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1684 0.0116145129398 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1685 0.00997761234982 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1686 0.00834071175981 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1687 0.00670381116981 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1688 0.0050669105798 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1689 0.00343000998979 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1690 0.00179310939979 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1691 0.000156208809778 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1692 -0.00148069178023 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
