%time Master_Adderess Master_Data Bus_Data
928230 201 1 1
928236 301 1 1
928266 401 1 1
928284 501 1 1
928320 101 1 1
928350 201 1 1
928356 301 1 1
928386 401 1 1
928404 501 1 1
928440 101 1 1
928470 201 1 1
928476 301 1 1
928506 401 1 1
928524 501 1 1
928560 101 1 1
928590 201 1 1
928596 301 1 1
928626 401 1 1
928644 501 1 1
928680 101 1 1
928710 201 1 1
928716 301 1 1
928746 401 1 1
928764 501 1 1
928800 101 1 1
928830 201 1 1
928836 301 1 1
928866 401 1 1
928884 501 1 1
928920 101 1 1
928950 201 1 1
928956 301 1 1
928986 401 1 1
929004 501 1 1
929040 101 1 1
929070 201 1 1
929076 301 1 1
929106 401 1 1
929124 501 1 1
929160 101 1 1
929190 201 1 1
929196 301 1 1
929226 401 1 1
929244 501 1 1
929280 101 1 1
929310 201 1 1
929316 301 1 1
929346 401 1 1
929364 501 1 1
929400 101 1 1
929430 201 1 1
929436 301 1 1
929466 401 1 1
929484 501 1 1
929520 101 1 1
929550 201 1 1
929556 301 1 1
929586 401 1 1
929604 501 1 1
929640 101 1 1
929670 201 1 1
929676 301 1 1
929706 401 1 1
929724 501 1 1
929760 101 1 1
929790 201 1 1
929796 301 1 1
929826 401 1 1
929844 501 1 1
929880 101 1 1
929910 201 1 1
929916 301 1 1
929946 401 1 1
929964 501 1 1
930000 101 1 1
930030 201 1 1
930036 301 1 1
930066 401 1 1
930084 501 1 1
930120 101 1 1
930150 201 1 1
930156 301 1 1
930186 401 1 1
930204 501 1 1
930240 101 1 1
930270 201 1 1
930276 301 1 1
930306 401 1 1
930324 501 1 1
930360 101 1 1
930390 201 1 1
930396 301 1 1
930426 401 1 1
930444 501 1 1
930480 101 1 1
930510 201 1 1
930516 301 1 1
930546 401 1 1
930564 501 1 1
930600 101 1 1
930630 201 1 1
930636 301 1 1
930666 401 1 1
930684 501 1 1
930720 101 1 1
930750 201 1 1
930756 301 1 1
930786 401 1 1
930804 501 1 1
930840 101 1 1
930870 201 1 1
930876 301 1 1
930906 401 1 1
930924 501 1 1
930960 101 1 1
930990 201 1 1
930996 301 1 1
931026 401 1 1
931044 501 1 1
931080 101 1 1
931110 201 1 1
931116 301 1 1
931146 401 1 1
931164 501 1 1
931200 101 1 1
931230 201 1 1
931236 301 1 1
931266 401 1 1
931284 501 1 1
931320 101 1 1
931350 201 1 1
931356 301 1 1
931386 401 1 1
931404 501 1 1
931440 101 1 1
931470 201 1 1
931476 301 1 1
931506 401 1 1
931524 501 1 1
931560 101 1 1
931590 201 1 1
931596 301 1 1
931626 401 1 1
931644 501 1 1
931680 101 1 1
931710 201 1 1
931716 301 1 1
931746 401 1 1
931764 501 1 1
931800 101 1 1
931830 201 1 1
931836 301 1 1
931866 401 1 1
931884 501 1 1
931920 101 1 1
931950 201 1 1
931956 301 1 1
931986 401 1 1
932004 501 1 1
932040 101 1 1
932070 201 1 1
932076 301 1 1
932106 401 1 1
932124 501 1 1
932160 101 1 1
932190 201 1 1
932196 301 1 1
932226 401 1 1
932244 501 1 1
932280 101 1 1
932310 201 1 1
932316 301 1 1
932346 401 1 1
932364 501 1 1
932400 101 1 1
932430 201 1 1
932436 301 1 1
932466 401 1 1
932484 501 1 1
932520 101 1 1
932550 201 1 1
932556 301 1 1
932586 401 1 1
932604 501 1 1
932640 101 1 1
932670 201 1 1
932676 301 1 1
932706 401 1 1
932724 501 1 1
932760 101 1 1
932790 201 1 1
932796 301 1 1
932826 401 1 1
932844 501 1 1
932880 101 1 1
932910 201 1 1
932916 301 1 1
932946 401 1 1
932964 501 1 1
933000 101 1 1
933030 201 1 1
933036 301 1 1
933066 401 1 1
933084 501 1 1
933120 101 1 1
933150 201 1 1
933156 301 1 1
933186 401 1 1
933204 501 1 1
933240 101 1 1
933270 201 1 1
933276 301 1 1
933306 401 1 1
933324 501 1 1
933360 101 1 1
933390 201 1 1
933396 301 1 1
933426 401 1 1
933444 501 1 1
933480 101 1 1
933510 201 1 1
933516 301 1 1
933546 401 1 1
933564 501 1 1
933600 101 1 1
933630 201 1 1
933636 301 1 1
933666 401 1 1
933684 501 1 1
933720 101 1 1
933750 201 1 1
933756 301 1 1
933786 401 1 1
933804 501 1 1
933840 101 1 1
933870 201 1 1
933876 301 1 1
933906 401 1 1
933924 501 1 1
933960 101 1 1
933990 201 1 1
933996 301 1 1
934026 401 1 1
934044 501 1 1
934080 101 1 1
934110 201 1 1
934116 301 1 1
934146 401 1 1
934164 501 1 1
934200 101 1 1
934230 201 1 1
934236 301 1 1
934266 401 1 1
934284 501 1 1
934320 101 1 1
934350 201 1 1
934356 301 1 1
934386 401 1 1
934404 501 1 1
934440 101 1 1
934470 201 1 1
934476 301 1 1
934506 401 1 1
934524 501 1 1
934560 101 1 1
934590 201 1 1
934596 301 1 1
934626 401 1 1
934644 501 1 1
934680 101 1 1
934710 201 1 1
934716 301 1 1
934746 401 1 1
934764 501 1 1
934800 101 1 1
934830 201 1 1
934836 301 1 1
934866 401 1 1
934884 501 1 1
934920 101 1 1
934950 201 1 1
934956 301 1 1
934986 401 1 1
935004 501 1 1
935040 101 1 1
935070 201 1 1
935076 301 1 1
935106 401 1 1
935124 501 1 1
935160 101 1 1
935190 201 1 1
935196 301 1 1
935226 401 1 1
935244 501 1 1
935280 101 1 1
935310 201 1 1
935316 301 1 1
935346 401 1 1
935364 501 1 1
935400 101 1 1
935430 201 1 1
935436 301 1 1
935466 401 1 1
935484 501 1 1
935520 101 1 1
935550 201 1 1
935556 301 1 1
935586 401 1 1
935604 501 1 1
935640 101 1 1
935670 201 1 1
935676 301 1 1
935706 401 1 1
935724 501 1 1
935760 101 1 1
935790 201 1 1
935796 301 1 1
935826 401 1 1
935844 501 1 1
935880 101 1 1
935910 201 1 1
935916 301 1 1
935946 401 1 1
935964 501 1 1
936000 101 1 1
936030 201 1 1
936036 301 1 1
936066 401 1 1
936084 501 1 1
936120 101 1 1
936150 201 1 1
936156 301 1 1
936186 401 1 1
936204 501 1 1
936240 101 1 1
936270 201 1 1
936276 301 1 1
936306 401 1 1
936324 501 1 1
936360 101 1 1
936390 201 1 1
936396 301 1 1
936426 401 1 1
936444 501 1 1
936480 101 1 1
936510 201 1 1
936516 301 1 1
936546 401 1 1
936564 501 1 1
936600 101 1 1
936630 201 1 1
936636 301 1 1
936666 401 1 1
936684 501 1 1
936720 101 1 1
936750 201 1 1
936756 301 1 1
936786 401 1 1
936804 501 1 1
936840 101 1 1
936870 201 1 1
936876 301 1 1
936906 401 1 1
936924 501 1 1
936960 101 1 1
936990 201 1 1
936996 301 1 1
937026 401 1 1
937044 501 1 1
937080 101 1 1
937110 201 1 1
937116 301 1 1
937146 401 1 1
937164 501 1 1
937200 101 1 1
937230 201 1 1
937236 301 1 1
937266 401 1 1
937284 501 1 1
937320 101 1 1
937350 201 1 1
937356 301 1 1
937386 401 1 1
937404 501 1 1
937440 101 1 1
937470 201 1 1
937476 301 1 1
937506 401 1 1
937524 501 1 1
937560 101 1 1
937590 201 1 1
937596 301 1 1
937626 401 1 1
937644 501 1 1
937680 101 1 1
937710 201 1 1
937716 301 1 1
937746 401 1 1
937764 501 1 1
937800 101 1 1
937830 201 1 1
937836 301 1 1
937866 401 1 1
937884 501 1 1
937920 101 1 1
937950 201 1 1
937956 301 1 1
937986 401 1 1
938004 501 1 1
938040 101 1 1
938070 201 1 1
938076 301 1 1
938106 401 1 1
938124 501 1 1
938160 101 1 1
938190 201 1 1
938196 301 1 1
938226 401 1 1
938244 501 1 1
938280 101 1 1
938310 201 1 1
938316 301 1 1
938346 401 1 1
938364 501 1 1
938400 101 1 1
938430 201 1 1
938436 301 1 1
938466 401 1 1
938484 501 1 1
938520 101 1 1
938550 201 1 1
938556 301 1 1
938586 401 1 1
938604 501 1 1
938640 101 1 1
938670 201 1 1
938676 301 1 1
938706 401 1 1
938724 501 1 1
938760 101 1 1
938790 201 1 1
938796 301 1 1
938826 401 1 1
938844 501 1 1
938880 101 1 1
938910 201 1 1
938916 301 1 1
938946 401 1 1
938964 501 1 1
939000 101 1 1
939030 201 1 1
939036 301 1 1
939066 401 1 1
939084 501 1 1
939120 101 1 1
939150 201 1 1
939156 301 1 1
939186 401 1 1
939204 501 1 1
939240 101 1 1
939270 201 1 1
939276 301 1 1
939306 401 1 1
939324 501 1 1
939360 101 1 1
939390 201 1 1
939396 301 1 1
939426 401 1 1
939444 501 1 1
939480 101 1 1
939510 201 1 1
939516 301 1 1
939546 401 1 1
939564 501 1 1
939600 101 1 1
939630 201 1 1
939636 301 1 1
939666 401 1 1
939684 501 1 1
939720 101 1 1
939750 201 1 1
939756 301 1 1
939786 401 1 1
939804 501 1 1
939840 101 1 1
939870 201 1 1
939876 301 1 1
939906 401 1 1
939924 501 1 1
939960 101 1 1
939990 201 1 1
939996 301 1 1
940026 401 1 1
940044 501 1 1
940080 101 1 1
940110 201 1 1
940116 301 1 1
940146 401 1 1
940164 501 1 1
940200 101 1 1
940230 201 1 1
940236 301 1 1
940266 401 1 1
940284 501 1 1
940320 101 1 1
940350 201 1 1
940356 301 1 1
940386 401 1 1
940404 501 1 1
940440 101 1 1
940470 201 1 1
940476 301 1 1
940506 401 1 1
940524 501 1 1
940560 101 1 1
940590 201 1 1
940596 301 1 1
940626 401 1 1
940644 501 1 1
940680 101 1 1
940710 201 1 1
940716 301 1 1
940746 401 1 1
940764 501 1 1
940800 101 1 1
940830 201 1 1
940836 301 1 1
940866 401 1 1
940884 501 1 1
940920 101 1 1
940950 201 1 1
940956 301 1 1
940986 401 1 1
941004 501 1 1
941040 101 1 1
941070 201 1 1
941076 301 1 1
941106 401 1 1
941124 501 1 1
941160 101 1 1
941190 201 1 1
941196 301 1 1
941226 401 1 1
941244 501 1 1
941280 101 1 1
941310 201 1 1
941316 301 1 1
941346 401 1 1
941364 501 1 1
941400 101 1 1
941430 201 1 1
941436 301 1 1
941466 401 1 1
941484 501 1 1
941520 101 1 1
941550 201 1 1
941556 301 1 1
941586 401 1 1
941604 501 1 1
941640 101 1 1
941670 201 1 1
941676 301 1 1
941706 401 1 1
941724 501 1 1
941760 101 1 1
941790 201 1 1
941796 301 1 1
941826 401 1 1
941844 501 1 1
941880 101 1 1
941910 201 1 1
941916 301 1 1
941946 401 1 1
941964 501 1 1
942000 101 1 1
942030 201 1 1
942036 301 1 1
942066 401 1 1
942084 501 1 1
942120 101 1 1
942150 201 1 1
942156 301 1 1
942186 401 1 1
942204 501 1 1
942240 101 1 1
942270 201 1 1
942276 301 1 1
942306 401 1 1
942324 501 1 1
942360 101 1 1
942390 201 1 1
942396 301 1 1
942426 401 1 1
942444 501 1 1
942480 101 1 1
942510 201 1 1
942516 301 1 1
942546 401 1 1
942564 501 1 1
942600 101 1 1
942630 201 1 1
942636 301 1 1
942666 401 1 1
942684 501 1 1
942720 101 1 1
942750 201 1 1
942756 301 1 1
942786 401 1 1
942804 501 1 1
942840 101 1 1
942870 201 1 1
942876 301 1 1
942906 401 1 1
942924 501 1 1
942960 101 1 1
942990 201 1 1
942996 301 1 1
943026 401 1 1
943044 501 1 1
943080 101 1 1
943110 201 1 1
943116 301 1 1
943146 401 1 1
943164 501 1 1
943200 101 1 1
943230 201 1 1
943236 301 1 1
943266 401 1 1
943284 501 1 1
943320 101 1 1
943350 201 1 1
943356 301 1 1
943386 401 1 1
943404 501 1 1
943440 101 1 1
943470 201 1 1
943476 301 1 1
943506 401 1 1
943524 501 1 1
943560 101 1 1
943590 201 1 1
943596 301 1 1
943626 401 1 1
943644 501 1 1
943680 101 1 1
943710 201 1 1
943716 301 1 1
943746 401 1 1
943764 501 1 1
943800 101 1 1
943830 201 1 1
943836 301 1 1
943866 401 1 1
943884 501 1 1
943920 101 1 1
943950 201 1 1
943956 301 1 1
943986 401 1 1
944004 501 1 1
944040 101 1 1
944070 201 1 1
944076 301 1 1
944106 401 1 1
944124 501 1 1
944160 101 1 1
944190 201 1 1
944196 301 1 1
944226 401 1 1
944244 501 1 1
944280 101 1 1
944310 201 1 1
944316 301 1 1
944346 401 1 1
944364 501 1 1
944400 101 1 1
944430 201 1 1
944436 301 1 1
944466 401 1 1
944484 501 1 1
944520 101 1 1
944550 201 1 1
944556 301 1 1
944586 401 1 1
944604 501 1 1
944640 101 1 1
944670 201 1 1
944676 301 1 1
944706 401 1 1
944724 501 1 1
944760 101 1 1
944790 201 1 1
944796 301 1 1
944826 401 1 1
944844 501 1 1
944880 101 1 1
944910 201 1 1
944916 301 1 1
944946 401 1 1
944964 501 1 1
945000 101 1 1
945030 201 1 1
945036 301 1 1
945066 401 1 1
945084 501 1 1
945120 101 1 1
945150 201 1 1
945156 301 1 1
945186 401 1 1
945204 501 1 1
945240 101 1 1
945270 201 1 1
945276 301 1 1
945306 401 1 1
945324 501 1 1
945360 101 1 1
945390 201 1 1
945396 301 1 1
945426 401 1 1
945444 501 1 1
945480 101 1 1
945510 201 1 1
945516 301 1 1
945546 401 1 1
945564 501 1 1
945600 101 1 1
945630 201 1 1
945636 301 1 1
945666 401 1 1
945684 501 1 1
945720 101 1 1
945750 201 1 1
945756 301 1 1
945786 401 1 1
945804 501 1 1
945840 101 1 1
945870 201 1 1
945876 301 1 1
945906 401 1 1
945924 501 1 1
945960 101 1 1
945990 201 1 1
945996 301 1 1
946026 401 1 1
946044 501 1 1
946080 101 1 1
946110 201 1 1
946116 301 1 1
946146 401 1 1
946164 501 1 1
946200 101 1 1
946230 201 1 1
946236 301 1 1
946266 401 1 1
946284 501 1 1
946320 101 1 1
946350 201 1 1
946356 301 1 1
946386 401 1 1
946404 501 1 1
946440 101 1 1
946470 201 1 1
946476 301 1 1
946506 401 1 1
946524 501 1 1
946560 101 1 1
946590 201 1 1
946596 301 1 1
946626 401 1 1
946644 501 1 1
946680 101 1 1
946710 201 1 1
946716 301 1 1
946746 401 1 1
946764 501 1 1
946800 101 1 1
946830 201 1 1
946836 301 1 1
946866 401 1 1
946884 501 1 1
946920 101 1 1
946950 201 1 1
946956 301 1 1
946986 401 1 1
947004 501 1 1
947040 101 1 1
947070 201 1 1
947076 301 1 1
947106 401 1 1
947124 501 1 1
947160 101 1 1
947190 201 1 1
947196 301 1 1
947226 401 1 1
947244 501 1 1
947280 101 1 1
947310 201 1 1
947316 301 1 1
947346 401 1 1
947364 501 1 1
947400 101 1 1
947430 201 1 1
947436 301 1 1
947466 401 1 1
947484 501 1 1
947520 101 1 1
947550 201 1 1
947556 301 1 1
947586 401 1 1
947604 501 1 1
947640 101 1 1
947670 201 1 1
947676 301 1 1
947706 401 1 1
947724 501 1 1
947760 101 1 1
947790 201 1 1
947796 301 1 1
947826 401 1 1
947844 501 1 1
947880 101 1 1
947910 201 1 1
947916 301 1 1
947946 401 1 1
947964 501 1 1
948000 101 1 1
948030 201 1 1
948036 301 1 1
948066 401 1 1
948084 501 1 1
948120 101 1 1
948150 201 1 1
948156 301 1 1
948186 401 1 1
948204 501 1 1
948240 101 1 1
948270 201 1 1
948276 301 1 1
948306 401 1 1
948324 501 1 1
948360 101 1 1
948390 201 1 1
948396 301 1 1
948426 401 1 1
948444 501 1 1
948480 101 1 1
948510 201 1 1
948516 301 1 1
948546 401 1 1
948564 501 1 1
948600 101 1 1
948630 201 1 1
948636 301 1 1
948666 401 1 1
948684 501 1 1
948720 101 1 1
948750 201 1 1
948756 301 1 1
948786 401 1 1
948804 501 1 1
948840 101 1 1
948870 201 1 1
948876 301 1 1
948906 401 1 1
948924 501 1 1
948960 101 1 1
948990 201 1 1
948996 301 1 1
949026 401 1 1
949044 501 1 1
949080 101 1 1
949110 201 1 1
949116 301 1 1
949146 401 1 1
949164 501 1 1
949200 101 1 1
949230 201 1 1
949236 301 1 1
949266 401 1 1
949284 501 1 1
949320 101 1 1
949350 201 1 1
949356 301 1 1
949386 401 1 1
949404 501 1 1
949440 101 1 1
949470 201 1 1
949476 301 1 1
949506 401 1 1
949524 501 1 1
949560 101 1 1
949590 201 1 1
949596 301 1 1
949626 401 1 1
949644 501 1 1
949680 101 1 1
949710 201 1 1
949716 301 1 1
949746 401 1 1
949764 501 1 1
949800 101 1 1
949830 201 1 1
949836 301 1 1
949866 401 1 1
949884 501 1 1
949920 101 1 1
949950 201 1 1
949956 301 1 1
949986 401 1 1
950004 501 1 1
950040 101 1 1
950070 201 1 1
950076 301 1 1
950106 401 1 1
950124 501 1 1
950160 101 1 1
950190 201 1 1
950196 301 1 1
950226 401 1 1
950244 501 1 1
950280 101 1 1
950310 201 1 1
950316 301 1 1
950346 401 1 1
950364 501 1 1
950400 101 1 1
950430 201 1 1
950436 301 1 1
950466 401 1 1
950484 501 1 1
950520 101 1 1
950550 201 1 1
950556 301 1 1
950586 401 1 1
950604 501 1 1
950640 101 1 1
950670 201 1 1
950676 301 1 1
950706 401 1 1
950724 501 1 1
950760 101 1 1
950790 201 1 1
950796 301 1 1
950826 401 1 1
950844 501 1 1
950880 101 1 1
950910 201 1 1
950916 301 1 1
950946 401 1 1
950964 501 1 1
951000 101 1 1
951030 201 1 1
951036 301 1 1
951066 401 1 1
951084 501 1 1
951120 101 1 1
951150 201 1 1
951156 301 1 1
951186 401 1 1
951204 501 1 1
951240 101 1 1
951270 201 1 1
951276 301 1 1
951306 401 1 1
951324 501 1 1
951360 101 1 1
951390 201 1 1
951396 301 1 1
951426 401 1 1
951444 501 1 1
951480 101 1 1
951510 201 1 1
951516 301 1 1
951546 401 1 1
951564 501 1 1
951600 101 1 1
951630 201 1 1
951636 301 1 1
951666 401 1 1
951684 501 1 1
951720 101 1 1
951750 201 1 1
951756 301 1 1
951786 401 1 1
951804 501 1 1
951840 101 1 1
951870 201 1 1
951876 301 1 1
951906 401 1 1
951924 501 1 1
951960 101 1 1
951990 201 1 1
951996 301 1 1
952026 401 1 1
952044 501 1 1
952080 101 1 1
952110 201 1 1
952116 301 1 1
952146 401 1 1
952164 501 1 1
952200 101 1 1
952230 201 1 1
952236 301 1 1
952266 401 1 1
952284 501 1 1
952320 101 1 1
952350 201 1 1
952356 301 1 1
952386 401 1 1
952404 501 1 1
952440 101 1 1
952470 201 1 1
952476 301 1 1
952506 401 1 1
952524 501 1 1
952560 101 1 1
952590 201 1 1
952596 301 1 1
952626 401 1 1
952644 501 1 1
952680 101 1 1
952710 201 1 1
952716 301 1 1
952746 401 1 1
952764 501 1 1
952800 101 1 1
952830 201 1 1
952836 301 1 1
952866 401 1 1
952884 501 1 1
952920 101 1 1
952950 201 1 1
952956 301 1 1
952986 401 1 1
953004 501 1 1
953040 101 1 1
953070 201 1 1
953076 301 1 1
953106 401 1 1
953124 501 1 1
953160 101 1 1
953190 201 1 1
953196 301 1 1
953226 401 1 1
953244 501 1 1
953280 101 1 1
953310 201 1 1
953316 301 1 1
953346 401 1 1
953364 501 1 1
953400 101 1 1
953430 201 1 1
953436 301 1 1
953466 401 1 1
953484 501 1 1
953520 101 1 1
953550 201 1 1
953556 301 1 1
953586 401 1 1
953604 501 1 1
953640 101 1 1
953670 201 1 1
953676 301 1 1
953706 401 1 1
953724 501 1 1
953760 101 1 1
953790 201 1 1
953796 301 1 1
953826 401 1 1
953844 501 1 1
953880 101 1 1
953910 201 1 1
953916 301 1 1
953946 401 1 1
953964 501 1 1
954000 101 1 1
954030 201 1 1
954036 301 1 1
954066 401 1 1
954084 501 1 1
954120 101 1 1
954150 201 1 1
954156 301 1 1
954186 401 1 1
954204 501 1 1
954240 101 1 1
954270 201 1 1
954276 301 1 1
954306 401 1 1
954324 501 1 1
954360 101 1 1
954390 201 1 1
954396 301 1 1
954426 401 1 1
954444 501 1 1
954480 101 1 1
954510 201 1 1
954516 301 1 1
954546 401 1 1
954564 501 1 1
954600 101 1 1
954630 201 1 1
954636 301 1 1
954666 401 1 1
954684 501 1 1
954720 101 1 1
954750 201 1 1
954756 301 1 1
954786 401 1 1
954804 501 1 1
954840 101 1 1
954870 201 1 1
954876 301 1 1
954906 401 1 1
954924 501 1 1
954960 101 1 1
954990 201 1 1
954996 301 1 1
955026 401 1 1
955044 501 1 1
955080 101 1 1
955110 201 1 1
955116 301 1 1
955146 401 1 1
955164 501 1 1
955200 101 1 1
955230 201 1 1
955236 301 1 1
955266 401 1 1
955284 501 1 1
955320 101 1 1
955350 201 1 1
955356 301 1 1
955386 401 1 1
955404 501 1 1
955440 101 1 1
955470 201 1 1
955476 301 1 1
955506 401 1 1
955524 501 1 1
955560 101 1 1
955590 201 1 1
955596 301 1 1
955626 401 1 1
955644 501 1 1
955680 101 1 1
955710 201 1 1
955716 301 1 1
955746 401 1 1
955764 501 1 1
955800 101 1 1
955830 201 1 1
955836 301 1 1
955866 401 1 1
955884 501 1 1
955920 101 1 1
955950 201 1 1
955956 301 1 1
955986 401 1 1
956004 501 1 1
956040 101 1 1
956070 201 1 1
956076 301 1 1
956106 401 1 1
956124 501 1 1
956160 101 1 1
956190 201 1 1
956196 301 1 1
956226 401 1 1
956244 501 1 1
956280 101 1 1
956310 201 1 1
956316 301 1 1
956346 401 1 1
956364 501 1 1
956400 101 1 1
956430 201 1 1
956436 301 1 1
956466 401 1 1
956484 501 1 1
956520 101 1 1
956550 201 1 1
956556 301 1 1
956586 401 1 1
956604 501 1 1
956640 101 1 1
956670 201 1 1
956676 301 1 1
956706 401 1 1
956724 501 1 1
956760 101 1 1
956790 201 1 1
956796 301 1 1
956826 401 1 1
956844 501 1 1
956880 101 1 1
956910 201 1 1
956916 301 1 1
956946 401 1 1
956964 501 1 1
957000 101 1 1
957030 201 1 1
957036 301 1 1
957066 401 1 1
957084 501 1 1
957120 101 1 1
957150 201 1 1
957156 301 1 1
957186 401 1 1
957204 501 1 1
957240 101 1 1
957270 201 1 1
957276 301 1 1
957306 401 1 1
957324 501 1 1
957360 101 1 1
957390 201 1 1
957396 301 1 1
957426 401 1 1
957444 501 1 1
957480 101 1 1
957510 201 1 1
957516 301 1 1
957546 401 1 1
957564 501 1 1
957600 101 1 1
957630 201 1 1
957636 301 1 1
957666 401 1 1
957684 501 1 1
957720 101 1 1
957750 201 1 1
957756 301 1 1
957786 401 1 1
957804 501 1 1
957840 101 1 1
957870 201 1 1
957876 301 1 1
957906 401 1 1
957924 501 1 1
957960 101 1 1
957990 201 1 1
957996 301 1 1
958026 401 1 1
958044 501 1 1
958080 101 1 1
958110 201 1 1
958116 301 1 1
958146 401 1 1
958164 501 1 1
958200 101 1 1
958230 201 1 1
958236 301 1 1
958266 401 1 1
958284 501 1 1
958320 101 1 1
958350 201 1 1
958356 301 1 1
958386 401 1 1
958404 501 1 1
958440 101 1 1
958470 201 1 1
958476 301 1 1
958506 401 1 1
958524 501 1 1
958560 101 1 1
958590 201 1 1
958596 301 1 1
958626 401 1 1
958644 501 1 1
958680 101 1 1
958710 201 1 1
958716 301 1 1
958746 401 1 1
958764 501 1 1
958800 101 1 1
958830 201 1 1
958836 301 1 1
958866 401 1 1
958884 501 1 1
958920 101 1 1
958950 201 1 1
958956 301 1 1
958986 401 1 1
959004 501 1 1
959040 101 1 1
959070 201 1 1
959076 301 1 1
959106 401 1 1
959124 501 1 1
959160 101 1 1
959190 201 1 1
959196 301 1 1
959226 401 1 1
959244 501 1 1
959280 101 1 1
959310 201 1 1
959316 301 1 1
959346 401 1 1
959364 501 1 1
959400 101 1 1
959430 201 1 1
959436 301 1 1
959466 401 1 1
959484 501 1 1
959520 101 1 1
959550 201 1 1
959556 301 1 1
959586 401 1 1
959604 501 1 1
959640 101 1 1
959670 201 1 1
959676 301 1 1
959706 401 1 1
959724 501 1 1
959760 101 1 1
959790 201 1 1
959796 301 1 1
959826 401 1 1
959844 501 1 1
959880 101 1 1
959910 201 1 1
959916 301 1 1
959946 401 1 1
959964 501 1 1
960000 101 1 1
960030 201 1 1
960036 301 1 1
960066 401 1 1
960084 501 1 1
960120 101 1 1
960150 201 1 1
960156 301 1 1
960186 401 1 1
960204 501 1 1
960240 101 1 1
960270 201 1 1
960276 301 1 1
960306 401 1 1
960324 501 1 1
960360 101 1 1
960390 201 1 1
960396 301 1 1
960426 401 1 1
960444 501 1 1
960480 101 1 1
960510 201 1 1
960516 301 1 1
960546 401 1 1
960564 501 1 1
960600 101 1 1
960630 201 1 1
960636 301 1 1
960666 401 1 1
960684 501 1 1
960720 101 1 1
960750 201 1 1
960756 301 1 1
960786 401 1 1
960804 501 1 1
960840 101 1 1
960870 201 1 1
960876 301 1 1
960906 401 1 1
960924 501 1 1
960960 101 1 1
960990 201 1 1
960996 301 1 1
961026 401 1 1
961044 501 1 1
961080 101 1 1
961110 201 1 1
961116 301 1 1
961146 401 1 1
961164 501 1 1
961200 101 1 1
961230 201 1 1
961236 301 1 1
961266 401 1 1
961284 501 1 1
961320 101 1 1
961350 201 1 1
961356 301 1 1
961386 401 1 1
961404 501 1 1
961440 101 1 1
961470 201 1 1
961476 301 1 1
961506 401 1 1
961524 501 1 1
961560 101 1 1
961590 201 1 1
961596 301 1 1
961626 401 1 1
961644 501 1 1
961680 101 1 1
961710 201 1 1
961716 301 1 1
961746 401 1 1
961764 501 1 1
961800 101 1 1
961830 201 1 1
961836 301 1 1
961866 401 1 1
961884 501 1 1
961920 101 1 1
961950 201 1 1
961956 301 1 1
961986 401 1 1
962004 501 1 1
962040 101 1 1
962070 201 1 1
962076 301 1 1
962106 401 1 1
962124 501 1 1
962160 101 1 1
962190 201 1 1
962196 301 1 1
962226 401 1 1
962244 501 1 1
962280 101 1 1
962310 201 1 1
962316 301 1 1
962346 401 1 1
962364 501 1 1
962400 101 1 1
962430 201 1 1
962436 301 1 1
962466 401 1 1
962484 501 1 1
962520 101 1 1
962550 201 1 1
962556 301 1 1
962586 401 1 1
962604 501 1 1
962640 101 1 1
962670 201 1 1
962676 301 1 1
962706 401 1 1
962724 501 1 1
962760 101 1 1
962790 201 1 1
962796 301 1 1
962826 401 1 1
962844 501 1 1
962880 101 1 1
962910 201 1 1
962916 301 1 1
